ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,DI,elev,spsiteyear,doy_adult,gdd_adult
207,Arphia conspersa,6,0,0,0,0,1,7,2008,B1,5.285714286,2591,B12008Arphia conspersa,144,40.10401235
213,Arphia conspersa,4,0,0,0,0,2,6,2008,B1,4.333333333,2591,B12008Arphia conspersa,144,40.10401235
219,Arphia conspersa,6,0,0,0,0,2,8,2008,B1,4.75,2591,B12008Arphia conspersa,144,40.10401235
225,Arphia conspersa,2,0,0,0,4,0,6,2008,B1,3.333333333,2591,B12008Arphia conspersa,144,40.10401235
242,Arphia conspersa,1,0,0,0,2,4,7,2008,B1,2,2591,B12008Arphia conspersa,144,40.10401235
251,Arphia conspersa,2,0,0,0,3,4,9,2008,B1,2.444444444,2591,B12008Arphia conspersa,144,40.10401235
263,Arphia conspersa,0,0,3,1,1,0,5,2008,B1,3.4,2591,B12008Arphia conspersa,144,40.10401235
289,Arphia conspersa,0,0,2,3,4,3,12,2008,B1,2.333333333,2591,B12008Arphia conspersa,144,40.10401235
105,Eritettix simplex,0,6,7,0,0,0,13,2008,B1,4.461538462,2591,B12008Eritettix simplex,140,42.19761768
114,Eritettix simplex,0,5,8,0,0,0,13,2008,B1,4.384615385,2591,B12008Eritettix simplex,140,42.19761768
123,Eritettix simplex,1,3,1,0,0,0,5,2008,B1,5,2591,B12008Eritettix simplex,140,42.19761768
130,Eritettix simplex,16,37,4,0,0,0,57,2008,B1,5.210526316,2591,B12008Eritettix simplex,140,42.19761768
140,Eritettix simplex,15,5,0,0,0,0,20,2008,B1,5.75,2591,B12008Eritettix simplex,140,42.19761768
150,Eritettix simplex,31,5,0,0,0,0,36,2008,B1,5.861111111,2591,B12008Eritettix simplex,140,42.19761768
225,Eritettix simplex,5,0,0,0,0,1,6,2008,B1,5.166666667,2591,B12008Eritettix simplex,140,42.19761768
263,Eritettix simplex,0,0,0,1,3,2,6,2008,B1,1.833333333,2591,B12008Eritettix simplex,140,42.19761768
289,Eritettix simplex,0,0,0,3,7,4,14,2008,B1,1.928571429,2591,B12008Eritettix simplex,140,42.19761768
105,Xanthippus corallipes,0,1,1,1,0,0,3,2008,B1,4,2591,B12008Xanthippus corallipes,105,2.197617677
130,Xanthippus corallipes,0,18,2,0,0,0,20,2008,B1,4.9,2591,B12008Xanthippus corallipes,105,2.197617677
150,Xanthippus corallipes,0,8,2,0,0,0,10,2008,B1,4.8,2591,B12008Xanthippus corallipes,105,2.197617677
213,Xanthippus corallipes,0,0,0,0,0,3,3,2008,B1,1,2591,B12008Xanthippus corallipes,105,2.197617677
219,Xanthippus corallipes,0,0,0,0,2,8,10,2008,B1,1.2,2591,B12008Xanthippus corallipes,105,2.197617677
225,Xanthippus corallipes,0,0,0,0,0,3,3,2008,B1,1,2591,B12008Xanthippus corallipes,105,2.197617677
232,Xanthippus corallipes,0,0,0,0,1,6,7,2008,B1,1.142857143,2591,B12008Xanthippus corallipes,105,2.197617677
242,Xanthippus corallipes,0,0,0,2,2,4,8,2008,B1,1.75,2591,B12008Xanthippus corallipes,105,2.197617677
251,Xanthippus corallipes,0,0,0,0,4,0,4,2008,B1,2,2591,B12008Xanthippus corallipes,105,2.197617677
263,Xanthippus corallipes,0,0,0,5,3,7,15,2008,B1,1.866666667,2591,B12008Xanthippus corallipes,105,2.197617677
289,Xanthippus corallipes,0,0,2,3,10,4,19,2008,B1,2.157894737,2591,B12008Xanthippus corallipes,105,2.197617677
123,Xanthippus corallipes,0,3,1,0,0,0,4,2008,B1,4.75,2591,B12008Xanthippus corallipes,105,2.197617677
126,Arphia conspersa,11,6,0,0,0,0,17,2009,B1,5.647058824,2591,B12009Arphia conspersa,126,16.146626
132,Arphia conspersa,13,1,0,0,0,0,14,2009,B1,5.928571429,2591,B12009Arphia conspersa,126,16.146626
140,Arphia conspersa,14,1,0,0,0,0,15,2009,B1,5.933333333,2591,B12009Arphia conspersa,126,16.146626
220,Arphia conspersa,1,0,0,0,1,4,6,2009,B1,2,2591,B12009Arphia conspersa,126,16.146626
228,Arphia conspersa,0,0,0,0,3,4,7,2009,B1,1.428571429,2591,B12009Arphia conspersa,126,16.146626
238,Arphia conspersa,0,0,0,0,6,3,9,2009,B1,1.666666667,2591,B12009Arphia conspersa,126,16.146626
258,Arphia conspersa,1,0,0,3,3,0,7,2009,B1,3,2591,B12009Arphia conspersa,126,16.146626
126,Eritettix simplex,6,13,9,0,0,0,28,2009,B1,4.892857143,2591,B12009Eritettix simplex,136,46.146626
132,Eritettix simplex,14,7,6,0,0,0,27,2009,B1,5.296296296,2591,B12009Eritettix simplex,136,46.146626
140,Eritettix simplex,20,5,0,0,0,0,25,2009,B1,5.8,2591,B12009Eritettix simplex,136,46.146626
149,Eritettix simplex,32,5,2,0,0,0,39,2009,B1,5.769230769,2591,B12009Eritettix simplex,136,46.146626
126,Xanthippus corallipes,0,16,10,0,0,0,26,2009,B1,4.615384615,2591,B12009Xanthippus corallipes,126,16.146626
132,Xanthippus corallipes,0,10,0,0,0,0,10,2009,B1,5,2591,B12009Xanthippus corallipes,126,16.146626
140,Xanthippus corallipes,0,6,0,0,0,0,6,2009,B1,5,2591,B12009Xanthippus corallipes,126,16.146626
149,Xanthippus corallipes,0,4,0,0,0,0,4,2009,B1,5,2591,B12009Xanthippus corallipes,126,16.146626
213,Xanthippus corallipes,0,0,0,0,1,3,4,2009,B1,1.25,2591,B12009Xanthippus corallipes,126,16.146626
220,Xanthippus corallipes,0,0,0,0,2,1,3,2009,B1,1.666666667,2591,B12009Xanthippus corallipes,126,16.146626
228,Xanthippus corallipes,0,0,0,0,6,4,10,2009,B1,1.6,2591,B12009Xanthippus corallipes,126,16.146626
238,Xanthippus corallipes,0,0,0,0,14,7,21,2009,B1,1.666666667,2591,B12009Xanthippus corallipes,126,16.146626
258,Xanthippus corallipes,0,0,0,6,3,0,9,2009,B1,2.666666667,2591,B12009Xanthippus corallipes,126,16.146626
128,Arphia conspersa,1,7,0,0,0,0,8,2010,B1,5.125,2591,B12010Arphia conspersa,133,2.21421705
137,Arphia conspersa,8,2,0,0,0,0,10,2010,B1,5.8,2591,B12010Arphia conspersa,133,2.21421705
143,Arphia conspersa,3,0,0,0,0,0,3,2010,B1,6,2591,B12010Arphia conspersa,133,2.21421705
128,Eritettix simplex,1,5,1,0,0,0,7,2010,B1,5,2591,B12010Eritettix simplex,148,12.21421705
137,Eritettix simplex,3,30,2,0,0,0,35,2010,B1,5.028571429,2591,B12010Eritettix simplex,148,12.21421705
143,Eritettix simplex,4,5,0,0,0,0,9,2010,B1,5.444444444,2591,B12010Eritettix simplex,148,12.21421705
150,Eritettix simplex,23,9,0,1,0,0,33,2010,B1,5.636363636,2591,B12010Eritettix simplex,148,12.21421705
155,Eritettix simplex,43,1,0,0,0,0,44,2010,B1,5.977272727,2591,B12010Eritettix simplex,148,12.21421705
161,Eritettix simplex,15,0,0,0,0,0,15,2010,B1,6,2591,B12010Eritettix simplex,148,12.21421705
226,Eritettix simplex,2,0,0,0,0,1,3,2010,B1,4.333333333,2591,B12010Eritettix simplex,148,12.21421705
128,Xanthippus corallipes,0,6,2,0,0,0,8,2010,B1,4.75,2591,B12010Xanthippus corallipes,NA,NA
137,Xanthippus corallipes,0,3,1,0,0,0,4,2010,B1,4.75,2591,B12010Xanthippus corallipes,NA,NA
143,Xanthippus corallipes,0,3,0,0,0,0,3,2010,B1,5,2591,B12010Xanthippus corallipes,NA,NA
241,Xanthippus corallipes,0,0,0,0,4,1,5,2010,B1,1.8,2591,B12010Xanthippus corallipes,NA,NA
225,Arphia conspersa,0,0,0,0,2,5,7,2011,B1,1.285714286,2591,B12011Arphia conspersa,126,7.934464867
230,Arphia conspersa,1,0,0,0,4,3,8,2011,B1,2.125,2591,B12011Arphia conspersa,126,7.934464867
238,Arphia conspersa,0,0,0,0,3,3,6,2011,B1,1.5,2591,B12011Arphia conspersa,126,7.934464867
244,Arphia conspersa,0,0,0,0,3,6,9,2011,B1,1.333333333,2591,B12011Arphia conspersa,126,7.934464867
126,Eritettix simplex,7,7,1,0,0,0,15,2011,B1,5.4,2591,B12011Eritettix simplex,131,17.93446487
132,Eritettix simplex,17,2,0,0,0,0,19,2011,B1,5.894736842,2591,B12011Eritettix simplex,131,17.93446487
141,Eritettix simplex,39,2,0,0,0,0,41,2011,B1,5.951219512,2591,B12011Eritettix simplex,131,17.93446487
147,Eritettix simplex,33,1,0,0,0,0,34,2011,B1,5.970588235,2591,B12011Eritettix simplex,131,17.93446487
225,Eritettix simplex,0,0,0,0,0,13,13,2011,B1,1,2591,B12011Eritettix simplex,131,17.93446487
230,Eritettix simplex,1,0,0,0,6,15,22,2011,B1,1.5,2591,B12011Eritettix simplex,131,17.93446487
238,Eritettix simplex,0,0,0,0,6,9,15,2011,B1,1.4,2591,B12011Eritettix simplex,131,17.93446487
244,Eritettix simplex,0,0,0,3,8,7,18,2011,B1,1.777777778,2591,B12011Eritettix simplex,131,17.93446487
225,Xanthippus corallipes,0,0,0,0,0,3,3,2011,B1,1,2591,B12011Xanthippus corallipes,NA,NA
238,Xanthippus corallipes,0,0,0,0,2,11,13,2011,B1,1.153846154,2591,B12011Xanthippus corallipes,NA,NA
244,Xanthippus corallipes,0,0,0,0,4,8,12,2011,B1,1.333333333,2591,B12011Xanthippus corallipes,NA,NA
171,Arphia conspersa,15,0,0,0,0,3,18,2012,B1,5.166666667,2591,B12012Arphia conspersa,136,71.00962679
179,Arphia conspersa,2,0,0,0,0,1,3,2012,B1,4.333333333,2591,B12012Arphia conspersa,136,71.00962679
184,Arphia conspersa,3,0,0,0,2,1,6,2012,B1,3.833333333,2591,B12012Arphia conspersa,136,71.00962679
190,Arphia conspersa,4,0,0,0,3,0,7,2012,B1,4.285714286,2591,B12012Arphia conspersa,136,71.00962679
197,Arphia conspersa,0,0,0,1,3,3,7,2012,B1,1.714285714,2591,B12012Arphia conspersa,136,71.00962679
207,Arphia conspersa,2,0,0,0,3,9,14,2012,B1,1.928571429,2591,B12012Arphia conspersa,136,71.00962679
211,Arphia conspersa,0,0,0,0,20,12,32,2012,B1,1.625,2591,B12012Arphia conspersa,136,71.00962679
218,Arphia conspersa,0,0,0,2,14,12,28,2012,B1,1.642857143,2591,B12012Arphia conspersa,136,71.00962679
224,Arphia conspersa,0,0,0,6,12,22,40,2012,B1,1.6,2591,B12012Arphia conspersa,136,71.00962679
231,Arphia conspersa,0,0,0,6,11,7,24,2012,B1,1.958333333,2591,B12012Arphia conspersa,136,71.00962679
238,Arphia conspersa,0,0,0,8,6,3,17,2012,B1,2.294117647,2591,B12012Arphia conspersa,136,71.00962679
247,Arphia conspersa,0,0,5,15,5,0,25,2012,B1,3,2591,B12012Arphia conspersa,136,71.00962679
254,Arphia conspersa,0,0,8,8,2,0,18,2012,B1,3.333333333,2591,B12012Arphia conspersa,136,71.00962679
207,Eritettix simplex,10,0,0,0,3,15,28,2012,B1,2.892857143,2591,B12012Eritettix simplex,136,71.00962679
211,Eritettix simplex,5,0,0,0,8,4,17,2012,B1,2.941176471,2591,B12012Eritettix simplex,136,71.00962679
218,Eritettix simplex,0,0,0,1,19,15,35,2012,B1,1.6,2591,B12012Eritettix simplex,136,71.00962679
224,Eritettix simplex,2,0,0,4,23,76,105,2012,B1,1.39047619,2591,B12012Eritettix simplex,136,71.00962679
231,Eritettix simplex,0,0,0,19,33,54,106,2012,B1,1.669811321,2591,B12012Eritettix simplex,136,71.00962679
238,Eritettix simplex,0,0,0,5,27,46,78,2012,B1,1.474358974,2591,B12012Eritettix simplex,136,71.00962679
247,Eritettix simplex,0,0,0,12,15,8,35,2012,B1,2.114285714,2591,B12012Eritettix simplex,136,71.00962679
254,Eritettix simplex,0,0,5,6,7,3,21,2012,B1,2.619047619,2591,B12012Eritettix simplex,136,71.00962679
197,Xanthipus corallipes,2,0,0,0,0,2,4,2012,B1,3.5,2591,B12012Xanthipus corallipes,136,71.00962679
207,Xanthipus corallipes,2,0,0,0,2,8,12,2012,B1,2,2591,B12012Xanthipus corallipes,136,71.00962679
211,Xanthipus corallipes,0,0,0,1,22,15,38,2012,B1,1.631578947,2591,B12012Xanthipus corallipes,136,71.00962679
218,Xanthipus corallipes,1,0,0,3,17,20,41,2012,B1,1.682926829,2591,B12012Xanthipus corallipes,136,71.00962679
224,Xanthipus corallipes,1,0,0,5,4,9,19,2012,B1,2,2591,B12012Xanthipus corallipes,136,71.00962679
231,Xanthipus corallipes,0,0,0,9,8,4,21,2012,B1,2.238095238,2591,B12012Xanthipus corallipes,136,71.00962679
238,Xanthipus corallipes,0,0,2,11,10,5,28,2012,B1,2.357142857,2591,B12012Xanthipus corallipes,136,71.00962679
247,Xanthipus corallipes,0,0,10,11,5,5,31,2012,B1,2.838709677,2591,B12012Xanthipus corallipes,136,71.00962679
254,Xanthipus corallipes,0,0,12,11,1,0,24,2012,B1,3.458333333,2591,B12012Xanthipus corallipes,136,71.00962679
242,Arphia conspersa,0,0,0,0,0,4,4,2014,B1,1,2591,B12014Arphia conspersa,142,33.57079576
257,Arphia conspersa,0,0,1,1,4,4,10,2014,B1,1.9,2591,B12014Arphia conspersa,142,33.57079576
271,Arphia conspersa,0,0,1,2,2,0,5,2014,B1,2.8,2591,B12014Arphia conspersa,142,33.57079576
142,Eritettix simplex,58,13,1,0,0,0,72,2014,B1,5.791666667,2591,B12014Eritettix simplex,142,33.57079576
147,Eritettix simplex,76,8,0,0,0,0,84,2014,B1,5.904761905,2591,B12014Eritettix simplex,142,33.57079576
257,Eritettix simplex,0,0,0,2,4,3,9,2014,B1,1.888888889,2591,B12014Eritettix simplex,142,33.57079576
271,Eritettix simplex,0,0,0,3,5,0,8,2014,B1,2.375,2591,B12014Eritettix simplex,142,33.57079576
206,Xanthippus corallipes,0,0,0,0,2,2,4,2014,B1,1.5,2591,B12014Xanthippus corallipes,206,330.6411821
213,Xanthippus corallipes,0,0,0,0,2,2,4,2014,B1,1.5,2591,B12014Xanthippus corallipes,206,330.6411821
220,Xanthippus corallipes,0,0,0,1,4,6,11,2014,B1,1.545454545,2591,B12014Xanthippus corallipes,206,330.6411821
227,Xanthippus corallipes,0,0,0,4,3,2,9,2014,B1,2.222222222,2591,B12014Xanthippus corallipes,206,330.6411821
235,Xanthippus corallipes,0,0,0,1,2,4,7,2014,B1,1.571428571,2591,B12014Xanthippus corallipes,206,330.6411821
242,Xanthippus corallipes,0,0,0,1,6,2,9,2014,B1,1.888888889,2591,B12014Xanthippus corallipes,206,330.6411821
257,Xanthippus corallipes,0,0,7,0,0,0,7,2014,B1,4,2591,B12014Xanthippus corallipes,206,330.6411821
271,Xanthippus corallipes,0,0,1,3,4,0,8,2014,B1,2.625,2591,B12014Xanthippus corallipes,206,330.6411821
135,Arphia conspersa,6,1,0,0,0,0,7,2015,B1,5.857142857,2591,B12015Arphia conspersa,135,31.74696104
233,Arphia conspersa,0,0,0,0,1,3,4,2015,B1,1.25,2591,B12015Arphia conspersa,135,31.74696104
241,Arphia conspersa,0,0,0,0,4,4,8,2015,B1,1.5,2591,B12015Arphia conspersa,135,31.74696104
253,Arphia conspersa,0,0,0,0,3,2,5,2015,B1,1.6,2591,B12015Arphia conspersa,135,31.74696104
135,Eritettix simplex,19,20,3,0,0,0,42,2015,B1,5.380952381,2591,B12015Eritettix simplex,140,31.74696104
142,Eritettix simplex,27,13,0,0,0,0,40,2015,B1,5.675,2591,B12015Eritettix simplex,140,31.74696104
148,Eritettix simplex,72,13,0,0,0,0,85,2015,B1,5.847058824,2591,B12015Eritettix simplex,140,31.74696104
155,Eritettix simplex,40,6,0,0,0,0,46,2015,B1,5.869565217,2591,B12015Eritettix simplex,140,31.74696104
233,Eritettix simplex,0,0,0,0,2,3,5,2015,B1,1.4,2591,B12015Eritettix simplex,140,31.74696104
241,Eritettix simplex,0,0,0,0,4,12,16,2015,B1,1.25,2591,B12015Eritettix simplex,140,31.74696104
247,Eritettix simplex,0,0,0,4,6,0,10,2015,B1,2.4,2591,B12015Eritettix simplex,140,31.74696104
253,Eritettix simplex,0,0,0,3,3,4,10,2015,B1,1.9,2591,B12015Eritettix simplex,140,31.74696104
258,Eritettix simplex,0,0,0,5,11,8,24,2015,B1,1.875,2591,B12015Eritettix simplex,140,31.74696104
135,Xanthippus corallipes,0,5,0,0,0,0,5,2015,B1,5,2591,B12015Xanthippus corallipes,135,31.74696104
233,Xanthippus corallipes,0,0,0,0,4,4,8,2015,B1,1.5,2591,B12015Xanthippus corallipes,135,31.74696104
241,Xanthippus corallipes,0,0,0,0,4,2,6,2015,B1,1.666666667,2591,B12015Xanthippus corallipes,135,31.74696104
247,Xanthippus corallipes,0,0,1,3,1,0,5,2015,B1,3,2591,B12015Xanthippus corallipes,135,31.74696104
253,Xanthippus corallipes,0,0,0,0,2,3,5,2015,B1,1.4,2591,B12015Xanthippus corallipes,135,31.74696104
258,Xanthippus corallipes,0,0,0,4,1,0,5,2015,B1,2.8,2591,B12015Xanthippus corallipes,135,31.74696104
193,Arphia conspersa,4,0,0,0,0,1,5,2006,C1,5,3048,C12006Arphia conspersa,158,47.61306867
255,Arphia conspersa,0,1,5,5,0,0,11,2006,C1,3.636363636,3048,C12006Arphia conspersa,158,47.61306867
164,Arphia conspersa,5,1,0,0,0,0,6,2009,C1,5.833333333,3048,C12009Arphia conspersa,169,11.41880694
174,Arphia conspersa,14,0,0,0,1,4,19,2009,C1,4.736842105,3048,C12009Arphia conspersa,169,11.41880694
150,Arphia conspersa,0,3,0,0,0,0,3,2010,C1,5,3048,C12010Arphia conspersa,150,48.21193115
209,Arphia conspersa,0,0,0,1,2,2,5,2010,C1,1.8,3048,C12010Arphia conspersa,150,48.21193115
232,Arphia conspersa,0,0,0,1,3,0,4,2010,C1,2.25,3048,C12010Arphia conspersa,150,48.21193115
155,Arphia conspersa,6,7,0,0,0,0,13,2011,C1,5.461538462,3048,C12011Arphia conspersa,160,17.55843651
230,Arphia conspersa ,0,0,0,1,4,0,5,2011,C1,2.2,3048,C12011Arphia conspersa ,NA,NA
139,Arphia conspersa,0,3,0,0,0,0,3,2012,C1,5,3048,C12012Arphia conspersa,149,19.28702914
146,Arphia conspersa,2,2,0,0,0,0,4,2012,C1,5.5,3048,C12012Arphia conspersa,149,19.28702914
151,Arphia conspersa,6,1,0,0,0,0,7,2012,C1,5.857142857,3048,C12012Arphia conspersa,149,19.28702914
184,Arphia conspersa,2,0,0,0,0,4,6,2012,C1,2.666666667,3048,C12012Arphia conspersa,149,19.28702914
194,Arphia conspersa,0,0,0,0,2,1,3,2012,C1,1.666666667,3048,C12012Arphia conspersa,149,19.28702914
199,Arphia conspersa,1,0,0,0,3,2,6,2012,C1,2.333333333,3048,C12012Arphia conspersa,149,19.28702914
205,Arphia conspersa,0,0,0,0,7,11,18,2012,C1,1.388888889,3048,C12012Arphia conspersa,149,19.28702914
214,Arphia conspersa,0,0,0,3,8,6,17,2012,C1,1.823529412,3048,C12012Arphia conspersa,149,19.28702914
220,Arphia conspersa,0,0,0,6,12,3,21,2012,C1,2.142857143,3048,C12012Arphia conspersa,149,19.28702914
227,Arphia conspersa,0,0,4,12,9,1,26,2012,C1,2.730769231,3048,C12012Arphia conspersa,149,19.28702914
237,Arphia conspersa,0,0,8,2,2,0,12,2012,C1,3.5,3048,C12012Arphia conspersa,149,19.28702914
247,Arphia conspersa,0,0,6,3,0,0,9,2012,C1,3.666666667,3048,C12012Arphia conspersa,149,19.28702914
144,Arphia conspersa,0,0,5,0,0,0,5,2013,C1,4,3048,C12013Arphia conspersa,164,13.02105508
149,Arphia conspersa,0,3,1,0,0,0,4,2013,C1,4.75,3048,C12013Arphia conspersa,164,13.02105508
157,Arphia conspersa,0,5,0,0,0,0,5,2013,C1,5,3048,C12013Arphia conspersa,164,13.02105508
163,Arphia conspersa,5,4,0,0,0,0,9,2013,C1,5.555555556,3048,C12013Arphia conspersa,164,13.02105508
211,Arphia conspersa,3,0,0,0,1,0,4,2013,C1,5,3048,C12013Arphia conspersa,164,13.02105508
226,Arphia conspersa,0,0,0,2,1,0,3,2013,C1,2.666666667,3048,C12013Arphia conspersa,164,13.02105508
233,Arphia conspersa,0,0,0,7,6,0,13,2013,C1,2.538461538,3048,C12013Arphia conspersa,164,13.02105508
239,Arphia conspersa,2,0,3,4,0,0,9,2013,C1,4,3048,C12013Arphia conspersa,164,13.02105508
247,Arphia conspersa,0,0,2,4,0,0,6,2013,C1,3.333333333,3048,C12013Arphia conspersa,164,13.02105508
251,Arphia conspersa,0,0,3,1,0,0,4,2013,C1,3.75,3048,C12013Arphia conspersa,164,13.02105508
276,Arphia conspersa,0,0,3,0,0,0,3,2013,C1,4,3048,C12013Arphia conspersa,164,13.02105508
220,Arphia conspersa,0,0,0,0,0,3,3,2014,C1,1,3048,C12014Arphia conspersa,164,33.39238557
226,Arphia conspersa,0,0,0,0,1,2,3,2014,C1,1.333333333,3048,C12014Arphia conspersa,164,33.39238557
250,Arphia conspersa,0,0,0,1,3,1,5,2014,C1,2,3048,C12014Arphia conspersa,164,33.39238557
77,Eritettix simplex,0,2,7,0,0,0,9,2007,CHA,4.222222222,1752,CHA2007Eritettix simplex,132,124.5122795
135,Eritettix simplex,25,10,0,0,0,0,35,2007,CHA,5.714285714,1752,CHA2007Eritettix simplex,132,124.5122795
197,Eritettix simplex,12,0,0,0,0,2,14,2007,CHA,5.285714286,1752,CHA2007Eritettix simplex,132,124.5122795
204,Eritettix simplex,8,0,0,0,0,2,10,2007,CHA,5,1752,CHA2007Eritettix simplex,132,124.5122795
226,Eritettix simplex,1,0,0,0,0,2,3,2007,CHA,2.666666667,1752,CHA2007Eritettix simplex,132,124.5122795
232,Eritettix simplex,2,0,0,2,5,7,16,2007,CHA,2.1875,1752,CHA2007Eritettix simplex,132,124.5122795
241,Eritettix simplex,0,0,0,5,2,0,7,2007,CHA,2.714285714,1752,CHA2007Eritettix simplex,132,124.5122795
249,Eritettix simplex,0,0,0,8,6,1,15,2007,CHA,2.466666667,1752,CHA2007Eritettix simplex,132,124.5122795
85,Eritettix simplex,0,30,28,5,2,0,65,2008,CHA,4.323076923,1752,CHA2008Eritettix simplex,115,40.01133522
99,Eritettix simplex,3,76,22,1,0,0,102,2008,CHA,4.794117647,1752,CHA2008Eritettix simplex,115,40.01133522
106,Eritettix simplex,8,43,18,0,0,0,69,2008,CHA,4.855072464,1752,CHA2008Eritettix simplex,115,40.01133522
112,Eritettix simplex,53,32,1,0,0,0,86,2008,CHA,5.604651163,1752,CHA2008Eritettix simplex,115,40.01133522
120,Eritettix simplex,55,17,0,0,0,0,72,2008,CHA,5.763888889,1752,CHA2008Eritettix simplex,115,40.01133522
127,Eritettix simplex,59,6,0,0,0,0,65,2008,CHA,5.907692308,1752,CHA2008Eritettix simplex,115,40.01133522
103,Arphia conspersa,4,1,0,0,0,0,5,2009,CHA,5.8,1752,CHA2009Arphia conspersa,NA,NA
103,Eritettix simplex,4,5,1,0,0,0,10,2009,CHA,5.3,1752,CHA2009Eritettix simplex,113,71.19878702
119,Eritettix simplex,2,1,0,0,0,0,3,2009,CHA,5.666666667,1752,CHA2009Eritettix simplex,113,71.19878702
228,Eritettix simplex,0,0,0,0,3,2,5,2009,CHA,1.6,1752,CHA2009Eritettix simplex,113,71.19878702
235,Eritettix simplex,0,0,0,0,2,2,4,2009,CHA,1.5,1752,CHA2009Eritettix simplex,113,71.19878702
242,Eritettix simplex,0,0,0,0,3,4,7,2009,CHA,1.428571429,1752,CHA2009Eritettix simplex,113,71.19878702
236,Arphia conspersa,0,0,0,0,3,4,7,2010,CHA,1.428571429,1752,CHA2010Arphia conspersa,NA,NA
240,Arphia conspersa,0,0,0,1,2,0,3,2010,CHA,2.333333333,1752,CHA2010Arphia conspersa,NA,NA
105,Eritettix simplex,0,10,7,0,0,0,17,2010,CHA,4.588235294,1752,CHA2010Eritettix simplex,130,69.95472216
118,Eritettix simplex,3,5,1,0,0,0,9,2010,CHA,5.222222222,1752,CHA2010Eritettix simplex,130,69.95472216
231,Eritettix simplex,0,4,0,0,0,0,4,2010,CHA,5,1752,CHA2010Eritettix simplex,130,69.95472216
225,Eritettix simplex,1,0,0,0,1,2,4,2010,CHA,2.5,1752,CHA2010Eritettix simplex,130,69.95472216
236,Eritettix simplex,0,0,0,0,2,4,6,2010,CHA,1.333333333,1752,CHA2010Eritettix simplex,130,69.95472216
240,Eritettix simplex,0,0,0,0,5,3,8,2010,CHA,1.625,1752,CHA2010Eritettix simplex,130,69.95472216
209,Arphia conspersa,0,0,0,0,0,3,3,2011,CHA,1,1752,CHA2011Arphia conspersa,209,684.22216
223,Arphia conspersa,0,0,0,0,1,8,9,2011,CHA,1.111111111,1752,CHA2011Arphia conspersa,209,684.22216
230,Arphia conspersa,0,0,0,0,3,3,6,2011,CHA,1.5,1752,CHA2011Arphia conspersa,209,684.22216
239,Arphia conspersa,0,0,0,2,12,5,19,2011,CHA,1.842105263,1752,CHA2011Arphia conspersa,209,684.22216
246,Arphia conspersa,0,0,0,2,2,3,7,2011,CHA,1.857142857,1752,CHA2011Arphia conspersa,209,684.22216
209,Eritettix simplex,2,0,0,0,0,5,7,2011,CHA,2.428571429,1752,CHA2011Eritettix simplex,119,76.54224393
216,Eritettix simplex,1,0,0,0,2,7,10,2011,CHA,1.7,1752,CHA2011Eritettix simplex,119,76.54224393
223,Eritettix simplex,0,0,0,0,3,8,11,2011,CHA,1.272727273,1752,CHA2011Eritettix simplex,119,76.54224393
230,Eritettix simplex,0,0,0,5,7,4,16,2011,CHA,2.0625,1752,CHA2011Eritettix simplex,119,76.54224393
239,Eritettix simplex,0,0,0,2,4,4,10,2011,CHA,1.8,1752,CHA2011Eritettix simplex,119,76.54224393
246,Eritettix simplex,0,0,0,2,1,3,6,2011,CHA,1.833333333,1752,CHA2011Eritettix simplex,119,76.54224393
205,Arphia conspersa,0,0,0,0,2,2,4,2012,CHA,1.5,1752,CHA2012Arphia conspersa,138,243.0275899
213,Arphia conspersa,0,0,0,3,4,2,9,2012,CHA,2.111111111,1752,CHA2012Arphia conspersa,138,243.0275899
218,Arphia conspersa,0,0,0,1,2,1,4,2012,CHA,2,1752,CHA2012Arphia conspersa,138,243.0275899
224,Arphia conspersa,0,0,0,3,1,0,4,2012,CHA,2.75,1752,CHA2012Arphia conspersa,138,243.0275899
233,Arphia conspersa,0,0,1,2,0,0,3,2012,CHA,3.333333333,1752,CHA2012Arphia conspersa,138,243.0275899
242,Arphia conspersa,0,0,2,1,1,0,4,2012,CHA,3.25,1752,CHA2012Arphia conspersa,138,243.0275899
259,Arphia conspersa,0,0,2,1,0,0,3,2012,CHA,3.666666667,1752,CHA2012Arphia conspersa,138,243.0275899
125,Erittetix simplex,0,2,1,0,0,0,3,2012,CHA,4.666666667,1752,CHA2012Erittetix simplex,125,193.9451655
205,Erittetix simplex,0,0,0,1,2,0,3,2012,CHA,2.333333333,1752,CHA2012Erittetix simplex,125,193.9451655
213,Erittetix simplex,0,0,0,3,1,0,4,2012,CHA,2.75,1752,CHA2012Erittetix simplex,125,193.9451655
